date,commune,lat,lon,precipitation,temperature_mean,humidity_mean,pressure_mean,temperature,humidity,pressure,soil_moisture,elevation,slope,distance_to_river,in_flood_plain,depression_depth,drainage_density,drainage_state,drainage_coverage,blocked_drainage_pct,impermeable_surface,building_density,population_density,groundwater_level,runoff_coefficient,infiltration_rate,soil_permeability,vegetation_cover,ndvi_avg,informal_settlement_pct,poverty_index,flood_preparedness,antecedent_precip_3d,antecedent_precip_7d,antecedent_precip_14d,soil_saturation_index,flood_occurred,flood_severity
2023-11-22,Commune I,12.6563,-7.9928,0.0,24.1,40.0,1010.3,24.1,40.0,1010.3,0.231951691709046,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0385,0,0.0
2023-11-23,Commune I,12.6563,-7.9928,0.0,23.8,45.0,1010.2,23.8,45.0,1010.2,0.3079664901682124,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0385,0,0.0
2023-11-24,Commune I,12.6563,-7.9928,0.0,23.4,53.0,1009.7,23.4,53.0,1009.7,0.19594683362000515,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0385,0,0.0
2023-11-25,Commune I,12.6563,-7.9928,0.0,24.1,47.0,1008.9,24.1,47.0,1008.9,0.28079678034721317,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0385,0,0.0
2023-11-26,Commune I,12.6563,-7.9928,0.0,26.0,55.0,1010.1,26.0,55.0,1010.1,0.2796550628984192,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0385,0,0.0
2023-11-27,Commune I,12.6563,-7.9928,0.0,27.9,51.0,1011.9,27.9,51.0,1011.9,0.2345226780343005,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0075,0,0.0
2023-11-28,Commune I,12.6563,-7.9928,0.0,27.9,47.0,1010.4,27.9,47.0,1010.4,0.2663066511121059,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2023-11-29,Commune I,12.6563,-7.9928,0.0,28.4,36.0,1010.4,28.4,36.0,1010.4,0.18744432118073484,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2023-11-30,Commune I,12.6563,-7.9928,0.0,26.6,46.0,1011.1,26.6,46.0,1011.1,0.29620135096034506,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2023-12-01,Commune I,12.6563,-7.9928,0.0,27.7,41.0,1011.4,27.7,41.0,1011.4,0.24075489317785054,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2023-12-02,Commune I,12.6563,-7.9928,0.0,28.2,31.0,1011.0,28.2,31.0,1011.0,0.223863848974048,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2023-12-03,Commune I,12.6563,-7.9928,0.0,28.9,35.0,1011.0,28.9,35.0,1011.0,0.3024504612918445,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2023-12-04,Commune I,12.6563,-7.9928,0.0,28.2,32.0,1011.4,28.2,32.0,1011.4,0.21478281547286204,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2023-12-05,Commune I,12.6563,-7.9928,0.0,25.7,30.0,1011.4,25.7,30.0,1011.4,0.179576935181822,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2023-12-06,Commune I,12.6563,-7.9928,0.0,25.8,37.0,1011.3,25.8,37.0,1011.3,0.17216854132380482,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2023-12-07,Commune I,12.6563,-7.9928,0.0,24.5,42.0,1012.0,24.5,42.0,1012.0,0.280300497567282,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2023-12-08,Commune I,12.6563,-7.9928,0.0,25.8,38.0,1012.6,25.8,38.0,1012.6,0.18597853237518586,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2023-12-09,Commune I,12.6563,-7.9928,0.0,28.1,30.0,1011.2,28.1,30.0,1011.2,0.33773970909921824,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2023-12-10,Commune I,12.6563,-7.9928,0.0,26.2,42.0,1011.2,26.2,42.0,1011.2,0.14590352960581388,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2023-12-11,Commune I,12.6563,-7.9928,0.0,27.3,20.0,1011.1,27.3,20.0,1011.1,0.3348228184145019,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2023-12-12,Commune I,12.6563,-7.9928,0.0,26.4,37.0,1012.0,26.4,37.0,1012.0,0.26055087336013094,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2023-12-13,Commune I,12.6563,-7.9928,0.0,26.0,36.0,1011.8,26.0,36.0,1011.8,0.24516434440648038,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2023-12-14,Commune I,12.6563,-7.9928,0.0,24.5,33.0,1011.0,24.5,33.0,1011.0,0.2227540456595525,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2023-12-15,Commune I,12.6563,-7.9928,0.0,25.7,33.0,1011.0,25.7,33.0,1011.0,0.26995680571760355,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2023-12-16,Commune I,12.6563,-7.9928,0.0,26.4,17.0,1010.6,26.4,17.0,1010.6,0.24811826487875757,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2023-12-17,Commune I,12.6563,-7.9928,0.0,25.5,16.0,1011.5,25.5,16.0,1011.5,0.3051650941008261,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2023-12-18,Commune I,12.6563,-7.9928,0.0,24.8,18.0,1012.6,24.8,18.0,1012.6,0.255711382433102,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2023-12-19,Commune I,12.6563,-7.9928,0.0,21.6,20.0,1014.7,21.6,20.0,1014.7,0.25751508807309387,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2023-12-20,Commune I,12.6563,-7.9928,0.0,21.0,14.0,1016.5,21.0,14.0,1016.5,0.2318193893893072,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2023-12-21,Commune I,12.6563,-7.9928,0.0,21.3,21.0,1014.6,21.3,21.0,1014.6,0.24715271881394663,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2023-12-22,Commune I,12.6563,-7.9928,0.0,22.3,23.0,1014.0,22.3,23.0,1014.0,0.26539008844460293,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2023-12-23,Commune I,12.6563,-7.9928,0.0,25.3,27.0,1013.1,25.3,27.0,1013.1,0.1644915803671687,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2023-12-24,Commune I,12.6563,-7.9928,0.0,27.1,25.0,1012.9,27.1,25.0,1012.9,0.18259072889471434,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2023-12-25,Commune I,12.6563,-7.9928,0.0,27.6,19.0,1012.6,27.6,19.0,1012.6,0.28716320470113577,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2023-12-26,Commune I,12.6563,-7.9928,0.0,24.6,35.0,1012.3,24.6,35.0,1012.3,0.2585432719063971,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2023-12-27,Commune I,12.6563,-7.9928,0.0,25.4,34.0,1011.8,25.4,34.0,1011.8,0.24080083318236603,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2023-12-28,Commune I,12.6563,-7.9928,0.0,24.5,32.0,1013.2,24.5,32.0,1013.2,0.25092169665326963,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2023-12-29,Commune I,12.6563,-7.9928,0.0,25.2,28.0,1012.8,25.2,28.0,1012.8,0.26737908526808357,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2023-12-30,Commune I,12.6563,-7.9928,0.0,25.3,34.0,1011.9,25.3,34.0,1011.9,0.2230120159845319,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2023-12-31,Commune I,12.6563,-7.9928,0.0,23.9,33.0,1012.1,23.9,33.0,1012.1,0.21108476372988436,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-01,Commune I,12.6563,-7.9928,0.0,26.0,41.0,1012.5,26.0,41.0,1012.5,0.2597922627548841,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-02,Commune I,12.6563,-7.9928,0.0,26.7,31.0,1013.4,26.7,31.0,1013.4,0.2010813611192484,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-03,Commune I,12.6563,-7.9928,0.0,24.6,35.0,1012.9,24.6,35.0,1012.9,0.2704126377857236,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-04,Commune I,12.6563,-7.9928,0.0,24.1,32.0,1012.8,24.1,32.0,1012.8,0.16487081978810797,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-05,Commune I,12.6563,-7.9928,0.0,25.7,30.0,1012.2,25.7,30.0,1012.2,0.3014577818662822,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-06,Commune I,12.6563,-7.9928,0.0,26.9,37.0,1011.9,26.9,37.0,1011.9,0.27362987412065215,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-07,Commune I,12.6563,-7.9928,0.0,25.6,42.0,1012.3,25.6,42.0,1012.3,0.2628014867156938,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-08,Commune I,12.6563,-7.9928,0.0,26.8,38.0,1011.4,26.8,38.0,1011.4,0.29913454919727567,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-09,Commune I,12.6563,-7.9928,0.0,26.0,30.0,1010.6,26.0,30.0,1010.6,0.33327372222312884,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-10,Commune I,12.6563,-7.9928,0.0,26.5,42.0,1011.3,26.5,42.0,1011.3,0.30071850325090654,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-11,Commune I,12.6563,-7.9928,0.0,28.5,20.0,1010.1,28.5,20.0,1010.1,0.15795628843341775,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-12,Commune I,12.6563,-7.9928,0.0,28.9,37.0,1010.6,28.9,37.0,1010.6,0.18602115166321492,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-13,Commune I,12.6563,-7.9928,0.0,29.9,36.0,1011.6,29.9,36.0,1011.6,0.21875907111521606,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-14,Commune I,12.6563,-7.9928,0.0,28.6,33.0,1012.2,28.6,33.0,1012.2,0.2513045525105417,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-15,Commune I,12.6563,-7.9928,0.0,27.4,33.0,1013.0,27.4,33.0,1013.0,0.27588295102345617,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-16,Commune I,12.6563,-7.9928,0.0,27.5,17.0,1013.9,27.5,17.0,1013.9,0.21371280934232673,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-17,Commune I,12.6563,-7.9928,0.0,27.3,16.0,1013.5,27.3,16.0,1013.5,0.25933833822385394,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-18,Commune I,12.6563,-7.9928,0.0,27.8,18.0,1012.1,27.8,18.0,1012.1,0.21223085338233388,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-19,Commune I,12.6563,-7.9928,0.0,25.7,20.0,1012.0,25.7,20.0,1012.0,0.2194241098504026,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-20,Commune I,12.6563,-7.9928,0.0,26.1,14.0,1012.1,26.1,14.0,1012.1,0.17966694515758888,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-21,Commune I,12.6563,-7.9928,0.0,27.8,21.0,1013.0,27.8,21.0,1013.0,0.20383833769445478,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-22,Commune I,12.6563,-7.9928,0.0,28.4,23.0,1013.8,28.4,23.0,1013.8,0.18241576971918333,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-23,Commune I,12.6563,-7.9928,0.0,27.5,27.0,1013.3,27.5,27.0,1013.3,0.20120633735113336,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-24,Commune I,12.6563,-7.9928,0.0,26.3,25.0,1013.9,26.3,25.0,1013.9,0.30268208983039196,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-25,Commune I,12.6563,-7.9928,0.0,26.9,19.0,1014.0,26.9,19.0,1014.0,0.20253005555840284,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-26,Commune I,12.6563,-7.9928,0.0,26.8,35.0,1014.2,26.8,35.0,1014.2,0.38161910324186954,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-27,Commune I,12.6563,-7.9928,0.0,25.7,34.0,1014.0,25.7,34.0,1014.0,0.2746658950440445,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-28,Commune I,12.6563,-7.9928,0.0,25.5,32.0,1013.9,25.5,32.0,1013.9,0.2592418061847437,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-29,Commune I,12.6563,-7.9928,0.0,26.5,28.0,1013.4,26.5,28.0,1013.4,0.20708211099093932,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-30,Commune I,12.6563,-7.9928,0.0,27.0,34.0,1012.6,27.0,34.0,1012.6,0.28501549397044956,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2024-01-31,Commune I,12.6563,-7.9928,0.0,27.6,33.0,1013.0,27.6,33.0,1013.0,0.22121810868811131,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2024-02-01,Commune I,12.6563,-7.9928,0.0,28.3,19.0,1014.2,28.3,19.0,1014.2,0.2561004907322681,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2024-02-02,Commune I,12.6563,-7.9928,0.0,26.7,19.0,1014.0,26.7,19.0,1014.0,0.3780042269134397,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2024-02-03,Commune I,12.6563,-7.9928,0.0,27.2,16.0,1012.5,27.2,16.0,1012.5,0.2451970050137675,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2024-02-04,Commune I,12.6563,-7.9928,0.0,27.8,16.0,1012.2,27.8,16.0,1012.2,0.3074636663142838,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2024-02-05,Commune I,12.6563,-7.9928,0.0,28.5,13.0,1013.6,28.5,13.0,1013.6,0.21484117874370562,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2024-02-06,Commune I,12.6563,-7.9928,0.0,27.7,13.0,1014.4,27.7,13.0,1014.4,0.24825057547515192,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2024-02-07,Commune I,12.6563,-7.9928,0.0,27.7,14.0,1014.5,27.7,14.0,1014.5,0.3385400317817755,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2024-02-08,Commune I,12.6563,-7.9928,0.0,29.5,16.0,1013.0,29.5,16.0,1013.0,0.21865164711061164,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
2024-02-09,Commune I,12.6563,-7.9928,0.0,29.6,23.0,1011.7,29.6,23.0,1011.7,0.3406224278998464,330.0,2.5,1200.0,0.0,0.5,3.2,2.0,40.0,35.0,65.0,45.0,8500.0,8.0,0.75,15.0,2.0,15.0,0.25,30.0,45.0,2.0,0.0,0.0,0.0,0.0,0,0.0
